SBER.ME|169.95|03/01/2023 18:45||0.296|||||132.79||218.95||3.17|2.57|22.96|20.80|6.91|4.15|70.36
SBERP.ME|168.19|03/01/2023 18:47||0.296|||||113.34||212.42||3.17|2.57|22.96|20.80|7.75|4.71|5.87
SBGB.ME|12.26|03/01/2023 18:58|||||||||||||||||0.911
SBMX.ME|12.50|03/01/2023 19:00|||||||||||||||||4.55
SBRB.ME|12.70|03/01/2023 19:06|||||||||||||||||0.6975
SBRI.ME|9.92|03/01/2023 18:48|||||||||||||||||0.0468
SELG.ME|48.63|03/01/2023 19:02|1.15|1.57|2.81|1.35|5.00|-2.66|||38.94|19.29|-0.09|4.52|-0.28|13.78|7.78|4.57|1.73
SFIN.ME|500.00|03/01/2023 18:46|1.39|2.59||35.20|6.00|-0.17|||77.04||1.33|1.54|4.82|6.05|0|0.616|0.0148
SIBN.ME|432.10|03/01/2023 18:48||0.352|21.90|0.89|||85.94||148.10||11.02|9.13|22.42|17.70|9.18|6.21|0.6233
SNGS.ME|22.80|03/01/2023 18:46||0|19.78|4.78|||||747.22||7.77|7.17|8.99|11.62|1.81|1.11|20.26
SNGSP.ME|28.10|03/01/2023 18:48||||||||||||9.20||9.77|20.20|12.78|6.58
SPBC.ME|1128.00|02/28/2023 23:50|||||||||||||||||0.000424
SPBE.ME|149.00|03/01/2023 19:03||0.118|41.96|16.66|||||-16.55||8.08||61.98||0||1.60
SPBF.ME|1096.00|03/01/2023 19:13|||||||||||||||||0.00014
STSB.ME|1.00|03/01/2023 18:55|5.80|0.426|3.19|1.07|8.00|-3.24|||101.71|37.05|6.15|3.16|20.24|16.90|0|0|1.83
STSBP.ME|1.02|03/01/2023 18:45|5.80|0.426|3.19|1.07|8.00|-3.24|||113.49|35.70|6.15|3.16|20.24|16.90|10.46|8.77|3.51
SUGB.ME|1085.50|03/01/2023 19:00|||||||||||||||||0.009288
SVAV.ME|233.00|03/01/2023 19:10|1.85|0.637|4.65|0.96|9.00|-3.06||379.26|138.35|3.92|1.62|0.5768|6.11|1.62|0|0|0.0715
TASB.ME|0.526|03/01/2023 18:45||0.005|1193.61|1.51|||68.93||86.41||23.14|6.31|60.62|21.81|0|0|0.4779
TASBP.ME|0.4275|03/01/2023 18:49||0.005|1193.61|1.51|||74.32||126.15||23.14|6.31|60.62|21.81|0|0|0.8792
TATN.ME|334.40|03/01/2023 18:45|2.82|0.04|18.91|1.14|9.00|-2.37|||169.51|3.95|13.30|13.58|21.03|21.39|5.76|6.78|2.73
TATNP.ME|338.10|03/01/2023 18:57|2.82|0.04|18.91|1.14|9.00|-2.37|169.59||153.32|4.67|13.30|13.58|21.03|21.39|6.25|6.62|0.4325
TBRU.ME|5.31|03/01/2023 19:00|||||||||||||||||8.17
TCSG.ME|2560.00|03/01/2023 19:11||0.49|||||53.06||-6.73||6.20|7.30|42.67|50.40|0.61|0.63|0.2511
TEUR.ME|7.62|02/24/2023|||||||||||||||||1.02
TGKA.ME|0.007946|03/01/2023 19:09|1.80|0.157|8.32|2.02||-2.54|527.20|150.88|527.20|1.29|4.57|4.15|6.47|6.29|10.76|5.00|10894
TGKB.ME|0.0047|03/01/2023 19:01|0.53|0.358|0.87|0.85|5.00|-2.90|||||0.63|2.09|1.52|10.21|0|0|18016
TGKBP.ME|0.0126|03/01/2023 19:12|0.53|0.358|0.87|0.85|5.00|-2.90|||||0.63|2.09|1.52|10.21|0|0|11234
TGKN.ME|0.00349|03/01/2023 19:04|1.58|0.299|2.34|0.64|6.00|-2.88|||||0.02|1.89|0.03|3.81|0|0|6665.44
TGLD.ME|5.69|02/24/2023|||||||||||||||||125.96
TGRN.ME|5.45|02/24/2023|||||||||||||||||0.0145
TMOS.ME|4.35|03/01/2023 18:56|||||||||||||||||29.09
TNSE.ME|720.00|03/01/2023 19:03|3.86|0.152|4.89|1.45|7.00|-2.55|||||-11.00|0.1964|-92.06|72226|0|0|0.00034
TORS.ME|0.325|03/01/2023 18:53|2.83|0.019|11.08|0.75|9.00|-2.97|62.50||168.75|4.25|3.70|0.9922|4.88|1.27|0|1.37|2.60
TORSP.ME|0.263|03/01/2023 18:54|2.83|0.019|11.08|0.75|9.00|-2.97|||230.13|4.82|3.70|0.9922|4.88|1.27|0|3.03|3.28
TRMK.ME|88.18|03/01/2023 19:05|0.88|5.20|1.74|0.99|7.00|-3.02|247.84|||37.21|1.06|1.87|13.49|12.79|37.73|10.78|0.8117
TRNFP.ME|92350|03/01/2023 19:09||0.249|5.59|1.82|||282.12||344.49||5.22|6.45|7.95|10.34|8.26|4.78|0.00116
TRUR.ME|6.06|03/01/2023 19:10|||||||||||||||||84.50
TSPX.ME|7.50|02/24/2023|||||||||||||||||0.1872
TTLK.ME|0.605|03/01/2023 19:04|3.62|0.065|35.10|2.17|9.00|-3.27||180.47|83.64|23.22|17.46|9.07|26.03|15.80|6.81|6.21|62.10
TUSD.ME|7.44|02/24/2023|||||||||||||||||0.0846
TUZA.ME|149.00|03/01/2023 18:46|5.02|0|1.95|1.33|7.00|-0.15|||67.75|43.76|25.76|1.49|104.80|11.08|0|0|0.0515
UCSS.ME|935.00|03/01/2023 18:56||0|||||||-11.38||4.74|13.58|4.89|3.79|0|0.922|0.000408
UKUZ.ME|1408.00|03/01/2023 19:06|0.49|-3.84|1.74|0.20|8.00|-1.75|29.26||||12.88|-0.1552|||0|0|0.006662
UNAC.ME|0.707|03/01/2023 19:07|-0.01|-4.12|0.22|1.17|6.00|-2.56|||||-2.79|-5.20||-194.21|0|0|63.71
UNKL.ME|10030|03/01/2023 18:48|4.47|0||42.97|4.00|-2.66|||78.60|23.63|5.91|-1.13|6.55|-1.16|0|0|0.003481
UPRO.ME|1.62|03/01/2023 18:49|5.52|0.007|723.18|3.50|7.00|-3.15|||19.85|4.01|2.18|14.40|2.47|16.26|12.14|8.37|96.52
URKZ.ME|17450|03/01/2023 19:04|2.47|0.153|12.43|3.11|5.00|-2.24|||466.73|2.39|8.73|10.01|10.29|12.21|0|0|0.00002576
USBN.ME|0.0843|03/01/2023 18:57||0.508|||||709.52||447.62||2.18|1.42|11.25|7.91|0|0|61.98
UTAR.ME|8.00|03/01/2023 19:12||-3.69|0.98|0.36|||||||11.28|0.868||4.11|0|0|0.1843
UWGN.ME|103.50|03/01/2023 18:55||-4.46||0.52|||||||-11.62|-4.78||-58.45|0|0|0.8249
VGSB.ME|4.07|03/01/2023 19:00|3.49|0|665.47|0.51|6.00|-2.37|||||8.02|-5.74|||0|0|0.2666
VGSBP.ME|2.69|03/01/2023 18:51|3.49|0|665.47|0.51|6.00|-2.37|||||8.02|-5.74|||0|0|0.1826
VJGZ.ME|1923.00|03/01/2023 18:47||0|190.26|0.98|||||75.68||8.67|4.46|13.38|6.76|0|0|0.003926
VJGZP.ME|720.00|03/01/2023 18:46|||||||||||||||||0.0104
VLHZ.ME|103.80|03/01/2023 19:07|3.67|0|1.37|2.24|5.00|-1.19|||3.27|8.98|2.19|0.7256|7.08|2.28|0|3.54|0.0757
VRSB.ME|278.00|03/01/2023 19:05|10.94|0|10.73|0.84|7.00|-4.80||52.46|-70.90|70.42|25.50|5.34|94.68|41.74|0|2.48|0.5007
VRSBP.ME|79.20|03/01/2023 18:45|10.94|0|10.73|0.84|7.00|-4.80||45.35|6.66|73.87|25.50|5.34|94.68|41.74|0|3.93|0.0734
VSMO.ME|47820|03/01/2023 19:11||0.422|6.39|2.46|||||-54.20||3.87|5.59|6.74|9.89|0|3.83|0.000167
VSYD.ME|6600.00|03/01/2023 18:55|0.30|-1.47||2.07|7.00|-3.46|-140.18||||-3.70|-7.46||-11.43|0|0|0.001764
VSYDP.ME|6220.00|03/01/2023 18:54|0.30|-1.47||2.07|7.00|-3.46|-140.34||||-3.70|-7.46||-11.43|0|0|0.001231
VTBR.ME|0.0167|03/01/2023 19:04||0.75|||||3859.79||1666.68||1.44|0.8924|14.49|8.33|2.05|5.65|43489
WTCM.ME|9.20|03/01/2023 18:53|2.07|0|42.62|5.26|8.00|-2.75|||234.44|7.16|1.73|1.93|2.07|2.31|5.83|5.05|0.0725
WTCMP.ME|7.86|03/01/2023 19:06|2.07|0|42.62|5.26|8.00|-2.75|||290.46|6.80|1.73|1.93|2.07|2.31|6.66|7.12|0.1018
YAKG.ME|115.80|03/01/2023 18:59|5.33|0.822|2.44|1.53|5.00|-3.00|||-79.73|49.01|4.21|5.92|9.36|15.51|0.54|0.108|0.0737
YKEN.ME|0.2825|03/01/2023 18:54|-1.15|-6.93|0.95|0.88|6.00|-3.61|||||-13.26|-4.68||-25.56|0|0|1.68
YKENP.ME|0.282|03/01/2023 18:59|-1.15|-6.93|0.95|0.88|6.00|-3.61|||||-13.26|-4.68||-25.56|0|0|0.6196
YNDX.ME|2028.00|03/01/2023 18:59|2.63|0.284|3.90|1.28|7.00|-2.33|||-60.32|21.50|7.34|7.69|14.30|12.03|0|0|0.622
YRSB.ME|212.00|03/01/2023 19:02|3.32|2.41|1.91|0.83|4.00|-2.76||||84.36|-1.59|0.6524|-16.02|7.91|0|0|0.004341
YRSBP.ME|96.50|03/01/2023 18:57|3.32|2.41|1.91|0.83|4.00|-2.76||||78.39|-1.59|0.6524|-16.02|7.91|0|0|0.0109
ZILL.ME|2775.00|03/01/2023 18:59|2.56|0.178|25.66|14.12|5.00|-2.51|||561.77|1.42|5.67|14.82|7.58|1.75|0|0|0.002278
ZVEZ.ME|5.73|03/01/2023 18:58|-0.96|-2.86||0.58|2.00|-0.27|||||-3.46|-1.51||-10.42|0|0|3.46
